Unnamed: 0,Title,id,rating,genres,Release year
4793,Air Bud,20737,PG,Comedy;Family,1997
4794,Jackass 3D,16290,R,Comedy;Documentary;Action,2010
4795,Side Effects,109421,R,Thriller;Crime;Drama,2013
4796,Air Bud,20737,PG,Comedy;Family,1997
4797,Jackass 3D,16290,R,Comedy;Documentary;Action,2010
4798,Chalet Girl,58232,R,Comedy;Romance,2011
4799,Less Than Zero,13703,R,Drama;Crime;Romance,1987
4800,Vegas Vacation,11419,PG,Comedy,1997
4801,3 Ninjas,16314,PG,Family;Action;Adventure;Comedy,1992
4802,The Bubble,765119,R,Comedy,2022
4803,The Sisterhood of the Traveling Pants,9779,PG,Drama;Comedy;Romance,2005
4804,Adaptation.,2757,R,Comedy;Crime;Drama,2002
4805,Mr. Popper's Penguins,58224,PG,Comedy;Family,2011
4807,Enough,1957,PG-13,Drama;Thriller,2002
4808,House on Haunted Hill,11377,R,Horror,1999
4809,Hitchcock,112336,PG-13,Drama,2012
4810,The Break-Up,9767,PG-13,Romance;Comedy,2006
4811,Tom and Jerry: Snowman's Land,1018403,G,Family;Comedy;Animation;Adventure,2022
4812,Cube 2: Hypercube,437,R,Thriller;Science Fiction;Mystery,2002
4813,Ad Astra,419704,PG-13,Science Fiction;Drama,2019
4816,Little Monsters,15138,PG,Adventure;Fantasy;Comedy;Family,1989
4817,The King of Staten Island,579583,R,Comedy;Drama,2020
4818,Wyatt Earp,12160,PG-13,Western;Drama;Action;Adventure,1994
4819,The Ides of March,10316,R,Drama,2011
4820,The Ice Storm,68924,R,Drama,1997
4821,In the Mouth of Madness,2654,R,Horror;Thriller;Mystery,1995
4822,The Minute You Wake Up Dead,934641,R,Thriller;Crime;Drama,2022
4823,Honey,10028,PG-13,Music;Drama;Romance,2003
4826,Turistas,9796,R,Horror;Thriller,2006
4827,Analyze This,9535,R,Comedy;Crime,1999
4828,Throw Momma from the Train,11896,PG-13,Comedy;Crime,1987
4829,Barbie: Mermaid Power,1012801,PG,Animation,2022
4830,Much Ado About Nothing,11971,PG-13,Drama;Comedy;Romance,1993
4831,The Wrestler,12163,R,Drama;Romance,2008
4832,Bring It On: Cheer Or Die,831410,PG-13,Thriller;Horror;Comedy;TV Movie,2022
4833,The Bounty Hunter,27573,PG-13,Action;Comedy;Romance,2010
4834,Hope Floats,9715,PG-13,Romance;Drama;Comedy,1998
4835,Downhill,560391,R,Drama;Comedy,2020
4836,Panama,628878,R,Thriller;Action,2022
4837,The Commando,753232,R,Action;Crime;Thriller,2022
4838,Something Borrowed,49022,PG-13,Comedy;Drama;Romance,2011
4839,The Rugrats Movie,14444,G,Family;Animation;Comedy;Adventure,1998
4840,God's Not Dead: A Light in Darkness,454286,PG,Drama,2018
4841,Robots,723347,R,Comedy;Science Fiction;Romance;Fantasy,2023
4842,S.W.A.T.: Firefight,54445,R,Action;Crime;Thriller,2011
4843,Robots,723347,R,Comedy;Science Fiction;Romance;Fantasy,2023
4844,S.W.A.T.: Firefight,54445,R,Action;Crime;Thriller,2011
4845,Super Troopers,39939,R,Comedy;Crime;Mystery,2001
4846,Body of Evidence,2149,R,Drama;Thriller;Romance,1993
4847,Candy Cane Lane,1022964,PG,Comedy;Fantasy;Family,2023
4848,The Deep End of the Ocean,30943,PG-13,Drama;Mystery,1999
4849,The Lake House,2044,PG,Drama;Mystery;Romance,2006
4850,Goodnight Mommy,814800,R,Horror;Thriller;Mystery,2022
4851,Sea of Love,12150,R,Crime;Drama;Romance;Mystery;Thriller,1989
4852,The New World,11400,PG-13,Drama;History;Romance,2005
4853,Pathfinder,1534,R,Adventure;Action,2007
4854,The Harder They Fall,618162,R,Western,2021
4855,Come Play,571384,PG-13,Horror;Mystery;Thriller,2020
4856,Welcome to Marwen,351044,PG-13,Drama;Comedy,2018
4857,The Adventures of Baron Munchausen,14506,PG,Fantasy;Adventure;Comedy,1988
4858,Hush,376570,R,Horror;Thriller,2016
4859,Green Zone,22972,R,War;Action;Adventure;Drama;Thriller,2010
4860,Bleed for This,332979,R,Drama,2016
4862,My Big Fat Greek Wedding,8346,PG,Comedy;Drama;Romance,2002
4864,My Big Fat Greek Wedding,8346,PG,Comedy;Drama;Romance,2002
4866,Super Troopers 2,50022,R,Comedy;Crime;Mystery,2018
4867,Born to Race,74523,PG-13,Action,2011
4868,21 & Over,107811,R,Comedy,2013
4869,The Joneses,41479,R,Comedy;Drama,2010
4870,American Outlaws,13496,PG-13,Western;Action,2001
4871,Behaving Badly,259018,R,Comedy,2014
4872,High Crimes,11560,PG-13,Drama;Mystery;Thriller;Crime,2002
4873,The Awakening,77949,R,Horror;Thriller;Mystery,2011
4874,Mercury Rising,8838,R,Action;Crime;Drama;Thriller,1998
4875,Mercury Rising,8838,R,Action;Crime;Drama;Thriller,1998
4877,Eli,483202,R,Horror,2019
4878,The Bob's Burgers Movie,504827,PG-13,Animation;Adventure;Comedy,2022
4879,Barbershop: The Next Cut,326423,PG-13,Comedy;Drama,2016
4880,Alpha Dog,7457,R,Crime;Drama;Thriller,2006
4881,Breathe In,158907,R,Drama,2013
4882,Good People,262338,R,Thriller;Crime;Action,2014
4883,American Murder: The Family Next Door,743601,R,Documentary,2020
4884,Just Visiting,56715,PG,Comedy;Fantasy;Science Fiction,2001
4885,Dominion: Prequel to The Exorcist,12700,R,Horror,2005
4886,Assassination Games,71677,R,Action,2011
4887,Snow White: A Tale of Terror,9092,R,Fantasy;Horror,1997
4888,Ben 10 Alien Swarm,25642,PG,Adventure;Action,2009
4889,The Librarian: The Curse of the Judas Chalice,14728,PG,Fantasy;Adventure;Comedy,2008
4891,Tremors: Shrieker Island,670266,PG-13,Action;Horror,2020
4892,Man Down,296523,R,Thriller;Drama;War,2015
4893,Self Reliance,1072876,R,Comedy;Thriller,2023
4894,In the Name of the King 2: Two Worlds,80410,R,Adventure;Fantasy;Drama;Action,2011
4895,Man of Tai Chi,76544,R,Action;Drama,2013
4896,American Me,13199,R,Crime;Drama,1992
4897,Universal Soldier: Day of Reckoning,122857,R,Action;Science Fiction;Thriller,2012
4898,Frances Ha,121986,R,Comedy;Drama,2013
4899,Monkeybone,23685,PG-13,Adventure;Fantasy;Animation;Comedy;Science Fiction,2001
4900,A Perfect Getaway,12403,R,Thriller;Mystery;Adventure,2009
4901,The Rocketeer,10249,PG,Action;Adventure;Science Fiction;Family,1991
4902,The Monuments Men,152760,PG-13,War;Drama;History;Action,2014
4903,The Rocketeer,10249,PG,Action;Adventure;Science Fiction;Family,1991
4904,The Monuments Men,152760,PG-13,War;Drama;History;Action,2014
4905,Darkness Falls,10727,PG-13,Thriller;Horror,2003
4906,Monster Family,454699,PG,Animation;Family;Fantasy;Comedy,2017
4907,2-Headed Shark Attack,86703,R,Horror;Action;Science Fiction;Comedy,2012
4908,Hannah Montana: The Movie,18126,G,Comedy;Drama;Family;Music;Romance,2009
4909,A League of Their Own,11287,PG,Comedy;Drama,1992
4910,The Portable Door,830896,PG-13,Fantasy;Adventure;Comedy,2023
4911,Future World,411135,R,Science Fiction,2018
4912,Sleepless,324542,R,Action;Crime;Thriller,2017
4913,Hot Summer Nights,347866,R,Drama;Comedy;Crime,2018
4914,The Mission,11416,PG,Adventure;Drama;Action;History,1986
4915,Black and Blue,578189,R,Action;Crime;Drama;Thriller,2019
4916,Prey,14211,R,Adventure;Horror;Thriller,2007
4917,Once,5723,R,Drama;Music;Romance,2007
4918,Highlander: Endgame,12211,R,Action;Adventure;Fantasy,2000
4919,Gretel & Hansel,542224,PG-13,Fantasy;Horror;Mystery,2020
4920,Bent,505579,R,Thriller;Crime,2018
4921,The Crying Game,11386,R,Crime;Drama;Thriller,1992
4922,Halloween 5: The Revenge of Michael Myers,11361,R,Horror;Thriller;Fantasy,1989
4923,Line of Duty,346709,R,Thriller;Crime;Action,2019
4924,Invincible,11652,PG,Drama;History,2006
4927,Osmosis Jones,12610,PG,Adventure;Animation;Action;Comedy;Family,2001
4928,Hot Rod,10074,PG-13,Comedy;Action,2007
4929,Little Buddha,1689,PG,Drama;History,1993
4930,Resistance,491926,R,War;History;Drama,2020
4931,The Independent,878183,R,Thriller;Mystery;Crime,2022
4932,Femme Fatale,9280,R,Mystery;Crime;Thriller,2002
4934,Rock of Ages,80585,R,Comedy;Drama;Music;Romance,2012
4935,Crash Pad,390053,R,Comedy,2017
4937,The Machinist,4553,R,Thriller;Drama,2004
4938,Oliver Twist,257,PG-13,Crime;Drama;Family,2005
4939,Appointment with Death,4281,PG,Thriller;Crime;Mystery;Drama,1988
4940,Billy Madison,11017,PG-13,Comedy,1995
4941,Stop! Or My Mom Will Shoot,9876,PG-13,Action;Comedy,1992
4942,The Land Before Time,12144,G,Family;Animation;Adventure,1988
4943,Happily N'Ever After,5393,PG,Adventure;Animation;Comedy;Family;Fantasy,2007
4944,Lemonade Mouth,65218,G,Drama;Comedy;TV Movie,2011
4945,Harriet,506528,PG-13,Drama;History,2019
4946,The Little Hours,411873,R,Comedy,2017
4947,Fortress,826749,R,Action;Thriller;Crime,2021
4948,Deconstructing Harry,2639,R,Comedy;Drama,1997
4949,Flight of the Phoenix,11866,PG-13,Action;Adventure;Drama,2004
4950,The Arrival,10547,PG-13,Science Fiction;Thriller,1996
4952,Puss in Book: Trapped in an Epic Tale,462650,G,Family;Fantasy;Animation;Comedy;Adventure,2017
4953,Out of Africa,606,PG,History;Romance;Drama,1985
4954,Made of Honor,10761,PG-13,Comedy;Romance,2008
4955,George of the Jungle 2,26264,PG,Adventure;Comedy;Family,2003
4956,That Thing You Do!,9591,PG,Comedy;Drama;Romance;Music,1996
4957,Sweet Dreams,1062421,R,Comedy,2024
4959,White Palace,41003,R,Drama;Romance,1990
4960,Airheads,13595,PG-13,Comedy;Crime;Music,1994
4961,The Emerald Forest,11532,R,Action;Adventure;Drama,1985
4962,The Comeback Trail,650783,R,Comedy;Crime,2020
4964,In Her Shoes,11931,PG-13,Comedy;Drama;Romance,2005
4965,Proud Mary,442064,R,Thriller;Action;Crime,2018
4966,Sydney White,10760,PG-13,Comedy,2007
4969,3 from Hell,489064,R,Horror;Crime;Action,2019
4970,Addams Family Reunion,11508,PG,Comedy;Horror;Fantasy;Family;TV Movie,1998
4971,The Odd Life of Timothy Green,71864,PG,Fantasy;Drama;Comedy;Family,2012
4972,Hardball,20857,PG-13,Drama,2001
4973,The Odd Life of Timothy Green,71864,PG,Fantasy;Drama;Comedy;Family,2012
4974,Hardball,20857,PG-13,Drama,2001
4975,The Stanford Prison Experiment,308032,R,Thriller,2015
4976,Eye in the Sky,333352,R,Drama;Thriller;War,2015
4977,Malibu's Most Wanted,13411,PG-13,Comedy;Crime,2003
4978,Home Invasion,380565,PG-13,Thriller;Drama;Crime;TV Movie,2016
4979,The Wraith,10017,R,Action;Science Fiction,1986
4980,Stuck in Love,111969,R,Drama;Comedy,2013
4981,The Pilgrim's Progress,595172,PG,Animation;Adventure,2019
4982,MacGruber,37931,R,Action;Comedy,2010
4983,One Day as a Lion,1070777,R,Action;Thriller;Crime,2023
4984,Life or Something Like It,16643,PG-13,Comedy;Drama;Romance,2002
4985,Begin Again,198277,R,Comedy;Music;Romance;Drama,2013
4986,Ghosts of Girlfriends Past,12556,PG-13,Fantasy;Comedy;Romance,2009
4987,The Animal,11090,PG-13,Comedy,2001
4988,Cat's Eye,10552,PG-13,Horror;Thriller,1985
4989,Strictly Ballroom,10409,PG,Comedy;Drama;Romance,1992
4990,The Card Counter,643532,R,Drama;Thriller,2021
4991,Everly,277355,R,Thriller;Action,2014
4992,LEGO Scooby-Doo! Haunted Hollywood,392536,G,Animation;Family;Comedy;Mystery,2016
4993,Partly Cloudy,24480,G,Animation;Family;Comedy,2009
4994,I Love You Phillip Morris,8952,R,Comedy;Crime;Drama;Romance,2010
4995,Cashback,12225,R,Drama;Comedy;Romance,2007
4996,Highlander II: The Quickening,8010,R,Fantasy;Action;Adventure;Thriller,1991
4997,The Glass House,2176,PG-13,Drama;Thriller,2001
4998,Frozen,44363,R,Thriller,2010
4999,Fright Night Part 2,18086,R,Horror;Comedy,1988
5000,Embattled,592643,R,Action;Drama,2020
5001,In the Bedroom,1999,R,Drama;Thriller,2001
5002,Wolf,673121,R,Drama,2021
5003,Vengeance,683340,R,Thriller;Mystery;Comedy,2022
5004,The Master,68722,R,Drama,2012
5005,Grumpy Old Men,11520,PG-13,Comedy,1993
5006,Barton Fink,290,R,Comedy;Drama,1991
5007,The Voices,244458,R,Comedy;Crime;Horror;Fantasy,2014
5008,Animal Crackers,315064,PG,Comedy;Animation;Adventure,2017
5009,Ali G Indahouse,9298,R,Comedy,2002
5010,Barbie: Princess Adventure,738215,G,Animation;Music,2020
5011,Wall Street,10673,R,Crime;Drama,1987
5012,Tau,411143,R,Science Fiction;Thriller;Horror,2018
5013,Alex Strangelove,511785,R,Comedy;Drama,2018
5014,Little Italy,523773,R,Comedy;Romance,2018
5015,Blue Ruin,188166,R,Crime;Thriller,2014
5016,The Wild Thornberrys Movie,14317,PG,Animation;Adventure;Family,2002
5017,Wild at Heart,483,R,Crime;Thriller;Romance,1990
5018,Wild at Heart,483,R,Crime;Thriller;Romance,1990
5019,My Own Private Idaho,468,R,Drama,1991
5020,Whiteout,22787,R,Action;Crime;Mystery;Thriller,2009
5021,Jurassic World Camp Cretaceous: Hidden Adventure,1036956,PG,Action;Adventure;Animation,2022
5022,20th Century Women,342737,R,Drama,2016
5025,Song of the Sea,110416,PG,Family;Animation;Fantasy,2014
5026,Bring It On,1588,PG-13,Comedy,2000
5027,Diabolique,10988,R,Mystery;Thriller;Horror,1996
5028,Babe: Pig in the City,9447,G,Family;Adventure;Comedy;Drama,1998
5029,A Civil Action,9422,PG-13,Drama,1998
5030,To Die For,577,R,Drama;Comedy;Crime,1995
5032,Mrs. Henderson Presents,10773,R,Comedy;Drama,2005
5033,Life of Crime,209189,R,Comedy;Crime,2013
5035,Batman and Superman: Battle of the Super Sons,886396,PG-13,Animation;Action;Science Fiction,2022
5036,Irrational Man,282984,R,Drama;Comedy;Crime,2015
5037,Weird: The Al Yankovic Story,928344,PG-13,Music;Comedy;Crime,2022
5038,Weird: The Al Yankovic Story,928344,PG-13,Music;Comedy;Crime,2022
5039,The Woman in Black,65086,PG-13,Drama;Horror;Thriller,2012
5040,Snow Dogs,11888,PG,Comedy;Family;Adventure,2002
5041,The Crow: City of Angels,10546,R,Action;Fantasy;Thriller,1996
5042,Scoop,512,PG-13,Comedy;Mystery,2006
5043,Motherless Brooklyn,504562,R,Drama;Thriller,2019
5044,The Whistleblower,65760,R,Drama;Thriller;Crime,2010
5045,No Way Out,10083,R,Thriller,1987
5046,"I Love You, Man",16538,R,Comedy;Romance,2009
5048,Hours,172803,PG-13,Drama;Thriller,2013
5049,FearDotCom,9544,R,Horror;Thriller;Crime,2002
5050,Free Birds,175574,PG,Animation;Comedy;Family,2013
5051,DragonHeart,8840,PG-13,Fantasy;Action;Adventure;Drama,1996
5052,The Infiltrator,325789,R,Crime;Drama;Thriller,2016
5053,Trust,44945,R,Crime;Drama;Thriller,2010
5054,Radioactive,480857,PG-13,Drama;Romance;History,2020
5055,Rim of the World,531306,PG,Science Fiction;Adventure;Action;Comedy,2019
5056,Thank You for Smoking,9388,R,Comedy;Drama,2005
5057,The Star,355547,PG,Comedy;Adventure;Family;Fantasy;Animation,2017
5058,Glengarry Glen Ross,9504,R,Crime;Drama;Mystery,1992
5059,Dangerous Liaisons,859,R,Drama;Romance,1988
5060,The Curse of Bridge Hollow,864959,PG-13,Adventure;Comedy;Horror;Family,2022
5061,Sliding Doors,10215,PG-13,Comedy;Drama;Fantasy;Romance,1998
5062,Goodbye Christopher Robin,418680,PG,Family;History;Drama,2017
5063,Jawbreaker,18892,R,Comedy;Crime,1999
5064,The Invention of Lying,23082,PG-13,Comedy;Fantasy;Romance,2009
5068,Bordello of Blood,9431,R,Horror;Comedy,1996
5069,Geek Charming,81250,PG,Comedy;Drama;Family;TV Movie,2011
5070,Empire of Light,814757,R,Drama;Romance,2022
5071,"You, Me and Dupree",1819,PG-13,Comedy;Romance,2006
5072,Alone,661950,R,Horror;Thriller,2020
5074,Semi-Pro,13260,R,Comedy,2008
5075,First Daughter,13969,PG,Family;Comedy;Drama;Romance,2004
5076,All Nighter,352501,R,Comedy;Drama,2017
5077,Soul Man,12278,PG-13,Comedy,1986
5078,Hero,10699,PG-13,Comedy;Drama,1992
5079,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,76535,PG-13,Science Fiction;Fantasy,2011
5080,Fear Street: 1666,591275,R,Mystery;Horror,2021
5081,Freaks,539892,R,Science Fiction;Drama;Mystery,2019
5082,American Ninja,12500,R,Action,1985
5083,United 93,9829,R,Drama;History;Crime;Thriller;Action,2006
5084,Chang Can Dunk,776098,PG,Family;Comedy;Drama,2023
5086,My Stepmother Is an Alien,12120,PG-13,Comedy;Science Fiction,1988
5087,Dennis the Menace Strikes Again!,45242,G,Family;Comedy,1998
5089,Take Me Home Tonight,50725,R,Comedy;Drama;Romance,2011
5090,Swimming Pool,302,R,Crime;Thriller,2003
5091,Someone Like You...,12658,PG-13,Comedy;Romance,2001
5092,Cloud 9,245473,G,Action;Drama;Romance;Family;TV Movie,2014
5094,Vampire in Brooklyn,12158,R,Comedy;Horror;Romance,1995
5095,Here Comes the Boom,87826,PG,Comedy;Action;Drama,2012
5096,Shallow Grave,9905,R,Crime;Thriller,1994
5097,Hollow Man II,8997,R,Horror;Thriller;Science Fiction,2006
5098,Joe Bell,552269,R,Drama,2020
5100,Postal,2728,R,Comedy;Action;Crime;Adventure;Thriller,2007
5101,Captain Corelli's Mandolin,1722,R,Drama;Romance;War,2001
5102,Last Vegas,137093,PG-13,Comedy,2013
5103,Tristan & Isolde,9044,PG-13,Drama;Romance,2006
5106,The Yards,19457,R,Crime;Drama;Thriller,2000
5107,Private Valentine: Blonde & Dangerous,15616,PG-13,Comedy,2008
5108,Superintelligence,521007,PG,Comedy;Science Fiction;Romance,2020
5109,"Monster High: Frights, Camera, Action!",260234,G,Family;Animation;Fantasy,2014
5110,Recess: School's Out,19405,G,Family;Animation,2001
5111,Double Dragon,2436,PG-13,Action;Adventure;Comedy,1994
5113,In Hell,19277,R,Action;Drama;Thriller,2003
5114,Dragnet,10023,PG-13,Action;Comedy;Crime,1987
5115,Fences,393457,PG-13,Drama,2016
5116,Larry Crowne,59861,PG-13,Comedy;Romance;Drama,2011
5117,The Secret Garden,521034,PG,Family;Fantasy;Drama,2020
5118,Homeward Bound II: Lost in San Francisco,25059,G,Adventure;Comedy;Drama;Family,1996
5119,Gaia,795853,R,Horror;Fantasy;Drama,2021
5120,God's Not Dead,249660,PG,Drama,2014
5121,The Butler,132363,PG-13,Drama,2013
5122,Let Me In,41402,R,Drama;Horror;Mystery,2010
5123,50/50,40807,R,Comedy;Drama,2011
5124,Empire Records,13531,PG-13,Music;Comedy;Drama,1995
5126,Crossing Over,15577,R,Crime;Drama,2009
5127,Siberia,438689,R,Crime;Romance;Thriller,2018
5128,The Wonderful World of Mickey Mouse: Steamboat Silly,1139979,G,Animation;Comedy,2023
5129,K-9,10345,PG-13,Action;Comedy;Crime,1989
5130,The Descendants,65057,R,Comedy;Drama,2011
5131,The Land Before Time VI: The Secret of Saurus Rock,17337,G,Animation;Adventure;Family,1998
5132,Where Hope Grows,243352,PG-13,Drama,2014
5133,3 Ninjas Kick Back,18885,PG,Family;Adventure;Action;Comedy,1994
5134,Under the Silver Lake,396461,R,Crime;Drama;Mystery,2018
5135,Balto II: Wolf Quest,25913,G,Family;Animation;Adventure,2002
5136,Ginger Snaps,9871,R,Fantasy;Horror,2000
5137,America: The Motion Picture,739542,R,Animation;Action;Comedy,2021
5139,In the Name of the Father,7984,R,Drama,1993
5140,Murder by Numbers,11892,R,Crime;Drama;Thriller,2002
5141,The Dead Don't Die,535581,R,Comedy;Horror,2019
5142,Pandemic,346651,PG-13,Action;Science Fiction;Horror,2016
5143,Untraceable,8090,R,Thriller;Crime;Mystery;Drama,2008
5144,Blind Date,918,PG-13,Comedy;Romance,1987
5145,Beerfest,9988,R,Comedy,2006
5146,6 Below: Miracle on the Mountain,423087,PG-13,Thriller;Drama,2017
5147,Ninja: Shadow of a Tear,180894,R,Action;Crime;Thriller,2013
5148,The Search for Santa Paws,48844,G,Family;Adventure,2010
5150,The Retirement Plan,866346,R,Comedy;Action,2023
5151,Sick,829410,R,Horror;Thriller;Mystery,2022
5152,Batman: Bad Blood,366924,PG-13,Science Fiction;Action;Animation,2016
5153,The Trial of the Chicago 7,556984,R,Drama;History,2020
5154,About My Father,829051,PG-13,Comedy,2023
5155,Like a Boss,526019,R,Comedy,2020
5156,The Best of Me,239571,PG-13,Drama;Romance,2014
5157,Revolver,10851,R,Drama;Thriller;Crime;Mystery,2005
5159,Yoga Hosers,290825,PG-13,Comedy;Fantasy;Horror,2016
5160,Batman: Assault on Arkham,242643,PG-13,Thriller;Animation;Action;Crime,2014
5161,Deadfall,97614,R,Crime;Drama;Thriller,2012
5162,See No Evil,10007,R,Horror;Thriller,2006
5163,Revolt,313943,R,Science Fiction;Action,2017
5164,Now and Then,9263,PG-13,Comedy;Drama;Romance,1995
5165,Mother's Day,353069,PG-13,Comedy;Drama;Romance,2016
5166,Last Moment of Clarity,567608,R,Drama;Mystery;Thriller,2020
5167,Book of Shadows: Blair Witch 2,11531,R,Mystery;Thriller;Horror,2000
5168,Sleeping with Other People,288036,R,Comedy;Romance,2015
5170,Frank and Penelope,899294,R,Thriller;Horror;Crime,2022
5171,House of 1000 Corpses,2662,R,Horror;Comedy,2003
5172,The Invasion,4858,PG-13,Science Fiction;Thriller;Mystery;Horror,2007
5173,Amy,331781,R,Documentary;Music,2015
5174,Prêt-à-Porter,3586,R,Comedy,1994
5176,"Lock, Stock and Two Smoking Barrels",100,R,Comedy;Crime,1998
5177,Hairspray Live!,409447,PG-13,Romance;Comedy;Drama;TV Movie,2016
5178,Amityville: The Awakening,203835,PG-13,Thriller;Horror,2017
5179,The Astronaut's Wife,2900,R,Drama;Science Fiction;Thriller,1999
5180,Danger Close: The Battle of Long Tan,508664,R,War;Action;Drama;History,2019
5181,Universal Soldier: The Return,10366,R,Action;Science Fiction,1999
5182,Jackass: The Movie,9012,R,Comedy;Documentary,2002
5183,The Dyatlov Pass Incident,169219,R,Thriller;Mystery,2013
5184,Colors,10126,R,Action;Crime;Drama,1988
5186,The Switch,41210,PG-13,Comedy;Romance;Drama,2010
5187,Space Buddies,14749,G,Comedy;Adventure;Drama;Family,2009
5188,To Live and Die in L.A.,9846,R,Crime;Thriller;Action,1985
5189,Groot Takes a Bath,1010821,PG,Animation;Family;Comedy;Science Fiction,2022
5190,Married to the Mob,2321,R,Comedy;Crime;Romance,1988
5191,The Peanut Butter Falcon,463257,PG-13,Adventure;Comedy;Drama,2019
5192,November Criminals,317091,PG-13,Crime;Drama;Mystery;Thriller,2017
5193,Crocodile Dundee in Los Angeles,9290,PG,Adventure;Comedy,2001
5194,Mickey's Magical Christmas: Snowed in at the House of Mouse,21448,G,Animation;Family;Comedy,2001
5195,Stay Alive,10069,PG-13,Horror,2006
5196,Zone 414,675319,R,Science Fiction;Thriller;Mystery,2021
5197,I Could Never Be Your Woman,15019,PG-13,Comedy;Drama;Romance,2007
5198,Not Okay,838330,R,Comedy;Drama,2022
5199,Look Away,526051,R,Horror;Thriller;Fantasy,2018
5201,Ruby Sparks,103332,R,Comedy;Romance;Fantasy;Drama,2012
5202,Bad Lieutenant,12143,NC-17,Crime;Drama,1992
5203,Beavis and Butt-Head Do America,3179,PG-13,Animation;Comedy,1996
5204,Ma,502416,R,Horror;Thriller;Mystery,2019
5205,Berlin Syndrome,363126,R,Mystery;Drama;Horror,2017
5206,Nightbreed,20481,R,Horror;Fantasy;Action,1990
5207,Red Planet,8870,PG-13,Thriller;Action;Science Fiction,2000
5208,Fools Rush In,1968,PG-13,Comedy;Drama;Romance,1997
5209,Guarding Tess,6472,PG-13,Comedy;Drama,1994
5211,You People,866413,R,Romance;Comedy,2023
5212,Cleaner,13252,R,Crime;Thriller;Mystery,2007
5213,"The Cook, the Thief, His Wife & Her Lover",7452,NC-17,Crime;Drama,1989
5214,Great Balls of Fire!,11465,PG-13,Drama;History;Music,1989
5215,Beverly Hills Ninja,9622,PG-13,Comedy;Action,1997
5216,Bad Santa,10147,R,Drama;Comedy;Crime,2003
5217,"Love, Guaranteed",644090,PG,Romance;Comedy,2020
5218,Joe Dirt,10956,PG-13,Mystery;Adventure;Comedy;Romance;Drama,2001
5219,Joe Dirt,10956,PG-13,Mystery;Adventure;Comedy;Romance;Drama,2001
5220,Something's Gotta Give,6964,PG-13,Drama;Comedy;Romance,2003
5221,The Light Between Oceans,283552,PG-13,Drama;Romance,2016
5222,Clouds,630566,PG-13,Music;Drama;Romance,2020
5223,Born to Race: Fast Track,213927,PG,Action,2014
5224,Scooby-Doo! & Batman: The Brave and the Bold,484862,PG,Animation;Comedy;Action;Family;Science Fiction,2018
5225,The House,345914,R,Comedy,2017
5226,Irresistible,595148,R,Comedy;Drama,2020
5227,The Magic of Belle Isle,101731,PG,Drama;Comedy,2012
5228,Fire of Love,913823,PG,Documentary,2022
5229,The Serpent and the Rainbow,11503,R,Horror;Thriller,1988
5231,Paradise Highway,939979,R,Thriller;Crime;Drama,2022
5232,The Way Back,529485,R,Drama,2020
5233,Gigli,8046,R,Comedy;Crime;Drama;Romance,2003
5234,The Haunting in Connecticut,18781,PG-13,Thriller;Horror,2009
5235,Starship Troopers: Traitor of Mars,460790,R,Action;Animation;Science Fiction,2017
5237,Ladder 49,11128,PG-13,Drama;Action;Thriller,2004
5238,Stargate: Continuum,12914,PG,Action;Adventure;Science Fiction;TV Movie,2008
5239,Venom,7182,R,Horror;Thriller,2005
5240,Don't Tell Mom the Babysitter's Dead,1251687,R,Comedy,2024
5241,Don't Tell Mom the Babysitter's Dead,1251687,R,Comedy,2024
5242,Euphoria,407440,R,Drama,2018
5244,90 Minutes in Heaven,343795,PG-13,Drama,2015
5245,Remember Me,23169,PG-13,Drama;Romance,2010
5246,Last Night,23830,R,Drama;Romance,2010
5249,Hot Pursuit,268920,PG-13,Comedy;Action,2015
5250,Official Secrets,393624,R,Thriller;History;Drama,2019
5251,The Phantom,9826,PG,Adventure;Action,1996
5252,Kill Your Darlings,157370,R,Drama;Romance;Thriller,2013
5253,Firewalker,12715,PG,Action;Adventure;Comedy,1986
5255,Dolemite Is My Name,528888,R,Drama;Comedy;History,2019
5256,Carnage,72113,R,Comedy;Drama,2011
5257,Black Rain,4105,R,Drama;Action;Thriller,1989
5258,The Disappearance of Alice Creed,38542,R,Crime;Drama;Thriller,2009
5259,Beowulf,5470,R,Adventure;Fantasy;Action,1999
5260,Go,9430,R,Crime;Comedy;Thriller,1999
5261,The Philadelphia Experiment,122293,PG-13,Adventure;Science Fiction;Thriller;Mystery,2012
5262,Justice League: The New Frontier,14011,PG-13,Action;Adventure;Animation;Science Fiction;Family,2008
5263,Above Suspicion,421473,R,Thriller;Crime;Action,2019
5264,Marmaduke,38579,PG,Family;Comedy,2010
5266,Planet Hulk,30675,PG-13,Science Fiction;Animation;Action,2010
5267,Saving Mr. Banks,140823,PG-13,Comedy;Drama;History,2013
5268,The Gift,2046,R,Horror;Drama;Thriller;Mystery,2000
5269,Dick Tracy,8592,PG,Adventure;Comedy;Crime,1990
5270,The Devil on Trial,1171989,R,Documentary,2023
5271,The Condemned 2,353610,R,Action,2015
5272,Ramona and Beezus,38843,G,Comedy;Family,2010
5273,Johnson Family Vacation,19084,PG-13,Comedy;Family,2004
5274,Burn,508138,R,Thriller;Crime;Action,2019
5275,Encino Man,10406,PG,Comedy,1992
5276,Chained,116979,R,Horror;Thriller;Drama,2012
